"place_id","place_name"
"5581","Oberlin, United States"
"185","Ocala"
"800","Ocala, United States"
"2522","Ocean Shores, NSW, Australia"
"5360","Ocean Township, N.J, Italy"
"5365","Oceanside, NY, United States"
"1978","Odense, Denmark"
"1292","Oegstgeest, Netherlands"
"5601","Offenburg, Germany"
"6114","Offerton, United Kingdom"
"6018","Offham, United Kingdom"
"621","Ohio, United States"
"4689","Oil City, United States"
"5567","Oisterwijk, Netherlands"
"4263","Ojai, CA, United States"
"5859","Ojai, United States"
"3216","Ojal, United States"
"4662","Okehampton, United Kingdom"
"5692","Oklahoma City, OK, United States"
"5894","Oklahoma City, United States"
"275","Oklahoma, United States"
"2236","Olathe, KS, United States"
"6273","Old Market Street, Thetford, United Kingdom"
"4786","Old Roan, United Kingdom"
"63","Old Saybrook, CT, United States"
"2398","Old Saybrook, United Kingdom"
"303","Old Saybrook, United States"
"3643","Old Tappan, United States"
"5396","Old Westbury, United States"
"2949","Old Windsor, United Kingdom"
"4999","Old Woking, United Kingdom"
"4622","Oldbury, United Kingdom"
"5056","Oldcastle, Ireland"
"3853","Oldendorf/Luhe, Germany"
"3067","Oldham, United Kingdom"
"2530","Olen, Belgium"
"853","Olszanica, Poland"
"888","Olympia, United States"
"2050","Omagh, United Kingdom"
"6400","Omagh,Co.Tyrone, United Kingdom"
"3281","Omaha, NE, United States"
"3049","Omaha, United States"
"1265","Omer, Israel"
"5509","Onalaska, United States"
"4859","Onalaska, Wa, United States"
"6089","Onchan, Isle of Man"
"4969","Onchan, United Kingdom"
"4843","Ontario"
"637","Ontario, Canada"
"1839","Ontario, United States"
"4148","Oosterbeek, Netherlands"
"2624","Oosterhout, Netherlands"
"919","Oostkamp, Belgium"
"2073","Orange, Calif"
"2859","Orange, NSW, Australia"
"3127","Orcas, United States"
"3037","Orebro, Sweden"
"5128","Oregan, United States"
"3352","Oregon"
"1398","Oregon City, United States"
"5397","Oregon House, United States"
"485","Oregon, United States"
"3002","Orkney, United Kingdom"
"1325","Orlando, FL, United States"
"3420","Orlando, Fla., United States"
"3878","Orlando, Florida, United States"
"2951","Orlando, United States"
"2524","Orleans, MA, United States"
"494","Orleans, United States"
"6130","Ormeau, QLD, Australia"
"3256","Ormond, Australia"
"4714","Ormskirk, United Kingdom"
"846","Orneta, Poland"
"6180","Oroville, United States"
"594","Orpingon, United Kingdom"
"1894","Orpington, United Kingdom"
"881","Osceola, United States"
"3200","Osceola, WI, United States"
"2271","Oshawa"
"582","Oshawa, Canada"
"3111","Osielsko, Poland"
"2270","Oslo, Norway"
"2265","Osprey, United Kingdom"
"5424","Oss, Netherlands"
"4614","Ostend, Belgium"
"184","Ostfildern, Germany"
"3219","Oswestry, United Kingdom"
"6318","Otago, N.Z., New Zealand"
"6023","Otley, United Kingdom"
"698","Ottawa, Canada"
"1723","Ottery St Mary, United Kingdom"
"5354","Ottobrunn, Germany"
"1039","Ottringham, United Kingdom"
"6161","Ottsville, PA, United States"
"5088","Oundle, United Kingdom"
"2938","Ourimbah, Australia"
"3936","Ourimbah, NSW, Australia"
"2367","Overlook, KS, United States"
"3782","Oviedo, FL, United States"
"5308","Oviedo, Spain"
"5109","Ovingham, United Kingdom"
"1004","Ovocny, Czech Republic"
"1630","Owings Mills, United States"
"1459","Oxford"
"4671","Oxford Mills, Ont"
"4031","Oxford, Canada"
"4617","Oxford, England, Pakistan"
"2445","Oxford, England, United Kingdom"
"343","Oxford, England, United States"
"6201","Oxford, New Zealand"
"6560","Oxford, UK"
"16","Oxford, United Kingdom"
"1642","Oxford, United States"
"4541","Oxnard, United States"
"5647","Oxon Hill, MD, United States"
"241","Oxon, United Kingdom"
"4178","Oxton, United Kingdom"
"4945","Oświęcim, Poland"
"294","Ożarów Mazowiecki, Poland"
"503","PA, United States"
"5539","PLEVEN, Bulgaria"
"6479","Paarden Eiland, South Africa"
"4207","Pacific Palisades, CA"
"5684","Pacific Palisades, United Kingdom"
"3709","Pacific, MO, United States"
"1149","Packington, United Kingdom"
"2443","Paddington, Australia"
"3921","Paddington, NSW, Australia"
"1079","Paducah, KY, United States"
"563","Paducah, United States"
"4102","Paekakariki, New Zealand"
"1156","Pagosa Springs, United States"
"4279","Pahrump, United States"
"2302","Paignton, United Kingdom"
"2496","Paisley, United Kingdom"
"3750","Pakistan"
"2872","Pakuranga, New Zealand"
"3810","Pakurannga, New Zealand"
"2406","Palatina, Germany"
"5870","Palencia, Spain"
"5878","Palencia, United States"
"2824","Palermo, Italy"
"6541","Palm Beach, QLD, Australia"
"4526","Palm Beach, United States"
"2527","Palm Desert, CA, United States"
"2212","Palm Desert, United States"
"1099","Palma de Mallorca, Spain"
"5889","Palma de Mallorca, United States"
"5225","Palma, Spain"
"2735","Palmdale, CA, United States"
"2431","Palmerston North, New Zealand"
"4889","Palmerston, Australia"
"3325","Palo Alto, CA, United States"
"554","Palo Alto, United Kingdom"
"32","Palo Alto, United States"
"3065","Pamplona (Navarra), Spain"
"3317","Pamplona (Navarra), United States"
"6138","Pamplona, Spain"
"5732","Pamplona/Iruña, Spain"
"3943","Panama"
"5076","Panborough, United Kingdom"
"6267","Paolo Alto, United States"
"2254","Papamoa, New Zealand"
"4868","Paphos, Cyprus"
"6192","Par, United Kingdom"
"3595","Paradeso, United States"
"2393","Paradise, CA, United States"
"5642","Paramus, NJ, United States"
"3972","Pari, Italy"
"4521","Paris Cedex 07, France"
"768","Paris Cedex, United Kingdom"
"6464","Paris, AR, United States"
"41","Paris, France"
"176","Paris, France, France"
"5671","Paris, France, Italy"
"5608","Paris, France, United Kingdom"
"5095","Paris, France, United States"
"1591","Paris, Netherlands"
"4367","Paris, United Kingdom"
"461","Paris, United States"
"3777","Park Ridge, IL, United States"
"6324","Parkend, United Kingdom"
"466","Parker CO, United States"
"5771","Parker, Colorado, United Kingdom"
"3761","Parkes, ACT, Australia"
"434","Parklands, South Africa"
"6391","Parkville, Australia"
"5783","Parkville, QLD, Australia"
"2339","Parkville, VIC, Australia"
"1804","Parma, Italy"
"2848","Parramatta Business Centre, Australia"
"6374","Parramatta, Australia"
"2474","Parramatta, NSW, Australia"
"6387","Parsippany, United States"
"4023","Parsir Panjang, Singapore"
"3909","Parson Drove, United Kingdom"
"5548","Pasadena, CA"
"3080","Pasadena, CA, United States"
"1555","Pasadena, United States"
"3619","Pau, France"
"6026","Pavilion, South Africa"
"2379","Peabody, United States"
"4584","Peacehaven, United Kingdom"
"3388","Pearce, Australia"
"3184","Pearl Beach, Australia"
"5110","Pearland, United States"
"2463","Peaslake, United Kingdom"
"6174","Peebles, United Kingdom"
"4732","Peeside, United Kingdom"
"5599","Peking, China"
"2844","Pelplin, Poland"
"1891","Pembroke Dock, United Kingdom"
"3105","Pembroke Pines, United States"
"5346","Penarth, United Kingdom"
"1279","Pencaitland, United Kingdom"
"3283","Pendine, United Kingdom"
"3741","Penetanguishene, Canada"
"5713","Penicuik, United Kingdom"
"3250","Penn, United Kingdom"
"6182","Pennington, NJ, United States"
"911","Pennsauken, United States"
"318","Pennsylvania, United States"
"6003","Penpont, United Kingdom"
"1425","Penrith, United Kingdom"
"2056","Penryn, United Kingdom"
"6461","Pensacola, United States"
"1850","Penzance, United Kingdom"
"4108","Peper Pike, United States"
"3203","Perranpoth, United Kingdom"
"3593","Perrysburg, United States"
"2457","Perryton, TX"
"2005","Pershore, United Kingdom"
"2691","Perth, Australia"
"3004","Perth, WA, Australia"
"3806","Perthshire, United Kingdom"
"6336","Pescadero, CA"
"3985","Peshawar, Pakistan"
"2480","Petal, MS, United States"
"3077","Petaluma, CA, United States"
"4925","Petaluma, United States"
"243","Peterborough, Canada"
"24","Peterborough, United Kingdom"
"5161","Peterborough, United States"
"4377","Peterlee, United Kingdom"
"1462","Petersfield, United Kingdom"
"4172","Petersham, MA, United States"
"6025","Petersham, NSW, Australia"
"3765","Petoria, South Africa"
"2999","Petworth, United Kingdom"
"2492","Pevensey, United Kingdom"
"2883","Pewsey, United Kingdom"
"1488","Pewsey, Wiltshire, United Kingdom"
"309","Philadelphia PA, United States"
"3748","Philadelphia, PA, United Kingdom"
"662","Philadelphia, PA, United States"
"1125","Philadelphia, United Kingdom"
"221","Philadelphia, United States"
"4110","Philadephia, United States"
"5727","Philladelphia, United States"
"1540","Phillipsburg, NJ, United States"
"3541","Phoenix"
"702","Phoenix AZ, United States"
"6567","Phoenix, AZ"
"3664","Phoenix, AZ, United States"
"1168","Phoenix, United States"
"1673","Piaseczno, Poland"
"2630","Pickens, United States"
"2674","Pickering, United Kingdom"
"4980","Piction, New Zealand"
"6284","Picton, New Zealand"
"2061","Piermont, United States"
"2042","Pierre, United States"
"480","Pieterlen, Switzerland"
"3251","Pietermaritzburg, South Africa"
"1175","Pilot Point, Tex, United Kingdom"
"6122","Piltdown, United Kingdom"
"2181","Pincourt, QC, Canada"
"6408","Pinegowrie, South Africa"
"6335","Pinelands, South Africa"
"2531","Pinner, United Kingdom"
"5437","Pioneer, TN, United States"
"5012","Pisa, Italy"
"1939","Piscataway NJ, United States"
"2199","Piscataway, N.J."
"1431","Piscataway, NJ, United States"
"1426","Piscataway, United States"
"5490","Pisek, Czech Republic"
"679","Pitchill, United Kingdom"
"5361","Pitlochry, United Kingdom"
"3849","Pittsburg, United States"
"986","Pittsburgh"
"972","Pittsburgh PA, United States"
"4131","Pittsburgh, Australia"
"6171","Pittsburgh, PA"
"2187","Pittsburgh, PA, United States"
"4708","Pittsburgh, Pennsylvania, United States"
"1269","Pittsburgh, United States"
"3139","Pittsford, N.Y., United States"
"3112","Piła, Poland"
"1878","Place of publication not identified"
"6550","Place of publication not indentified"
"4627","Place of publication not known"
"3085","Plainview, New York, United States"
"3034","Plaistow, United Kingdom"
"2551","Plano, United States"
"5544","Platina, United States"
"1505","Plattsburgh, United States"
"4572","Pleasant Grove, UT, United States"
"2902","Pleasantville, NY"
"3341","Pleasantville, TN, United Kingdom"
"6496","Pleasantville, TN, United States"
"6365","Pleasantville, United States"
"6177","Plogastel-Saint-Germain, France"
"922","Plymouth, United Kingdom"
"2174","Poggio a Caiano, Italy"
"5176","Point Clare, Australia"
"5314","Point Reyes, CA, United States"
"5098","Point Reyes, United States"
"110","Point Roberts, United States"
"5241","Pok Fu Lam, Hong Kong"
"134","Poland"
"6259","Polegate, United Kingdom"
"3988","Pondicherry, India"
"3559","Pontefract, United Kingdom"
"2537","Pontevedra, Spain"
"3303","Pontyclun, United Kingdom"
"4745","Pontypridd, United Kingdom"
"6252","Pony, Mont"
"1594","Pony, United States"
"1700","Ponzano Veneto, United States"
"2509","Pool in Wharfedale, United Kingdom"
"1180","Poole, United Kingdom"
"5812","Poplar Buff, United States"
"5065","Porirua, New Zealand"
"2413","Porlock, United Kingdom"
"2128","Porsgrunn, Norway"
"2082","Port Arthur"
"4981","Port Chalmers, N.Z., New Zealand"
"5888","Port Charlotte, United Kingdom"
"6481","Port Douglas, QLD, Australia"
"5734","Port Erin, United Kingdom"
"5035","Port Glasgow, United Kingdom"
"2695","Port Hacking, Australia"
"6191","Port Jefferson"
"6241","Port Kembla, Australia"
"5202","Port Kembla, NSW, Australia"
"5981","Port Macquarie, NSW, Australia"
"3084","Port Melbourne, Australia"
"5165","Port Melbourne, VIC, Australia"
"4359","Port Moresby, Papua New Guinea"
"2928","Port Sorell, TAS, Australia"
"5869","Port Talbot, United Kingdom"
"2979","Port Townsend, United States"
"4302","Port Townsend, Wa, United States"
"5603","Port Townsend, Wash., United States"
"1765","Porter, United States"
"3430","Porthmadog, United Kingdom"
"5535","Portishead, United Kingdom"
"5641","Portland, ME"
"4684","Portland, OR"
"4253","Portland, OR, United Kingdom"
"215","Portland, OR, United States"
"967","Portland, Or."
"5669","Portland, Or., United Kingdom"
"1807","Portland, Ore"
"6210","Portland, Ore., United Kingdom"
"3471","Portland, Oregan, United States"
"2099","Portland, Oregon"
"4301","Portland, Oregon, United States"
"3205","Portland, United Kingdom"
"52","Portland, United States"
"3043","Portlaoise, Ireland"
"4500","Porto, Portugal"
"4864","Portola Valley, CA, United States"
"5714","Portrush, United Kingdom"
"4644","Portsmouth NH, United States"
"3548","Portsmouth, NH, United States"
"1745","Portsmouth, United Kingdom"
"1496","Portsmouth, United States"
"5195","Portugal"
"2933","Portugal Cove-St Philip's, Canada"
"1254","Potchefstroom, South Africa"
"5478","Potomac, Maryland, United States"
"4185","Potomac, United States"
"6002","Potters Bar, United Kingdom"
"6232","Potts Point, Australia"
"2669","Pottsville, N.S.W., Australia"
"4014","Poughkeepsie, United States"
"5421","Poulsbo, WA, United States"
"4944","Poulton -Ie-Fylde, United Kingdom"
"3175","Pound Ridge, United States"
"4683","Powell River, United States"
"1535","Powys, United Kingdom"
"396","Poznan, Poland"
"4582","Poznan, United States"
"4037","Pozuelo de Alarcon, Spain"
"4327","Prague 2, Czech Republic"
"2636","Prague, Czech Republic"
"5122","Praha 7, Czech Republic"
"5242","Praha 9, Czech Republic"
"3708","Praha, Czech Republic"
"5245","Prahan, VIC, Australia"
"2571","Prahran, Australia"
"3320","Prahran, VIC, Australia"
"5394","Prasanthi Nilayam, India"
"6136","Prenton, United Kingdom"
"1509","Prescot, United States"
"4433","Prestatyn, United Kingdom"
"5715","Preston Deanery, United Kingdom"
"555","Preston West, VIC, Australia"
"758","Preston, United Kingdom"
"5614","Preston, VIC, Australia"
"4728","Prestonburg, United States"
"4479","Prestwick, United Kingdom"
"4750","Prestwood, United Kingdom"
"1559","Pretoria, South Africa"
"2389","Prince Frederick, Maryland, United States"
"1544","Princes Risborough, United Kingdom"
"1382","Princeton, NJ, United States"
"2745","Princeton, United Kingdom"
"1078","Princeton, United States"
"4466","Prospect, Australia"
"3073","Prospect, Connecticut, United States"
"3432","Prospect, United States"
"4191","Providence, RI, United Kingdom"
"5506","Providence, RI, United States"
"1221","Providence, United States"
"2368","Provo, United States"
"4318","Przywidz, Poland"
"2619","Pucklechurch, United Kingdom"
"4613","Pueblo West, United States"
"6305","Pukalani, HI, United States"
"1843","Pulau Penang, Malaysia"
"2423","Pulborough, United Kingdom"
"4652","Pullman, WA"
"1916","Pune, India"
"1882","Punjab, India"
"6127","Purbrook, United Kingdom"
"6115","Purfleet, United Kingdom"
"1667","Purley, Surrey, United Kingdom"
